respondent_id,task_id,alternative_id,choice,intelligence,context_window,privacy,price
54,2,None,0,,,,
54,3,A,0,Advanced,Long,Private,130.0
54,3,B,1,Basic,Long,Default,20.0
54,3,None,0,,,,
54,4,A,1,Advanced,Long,Private,60.0
54,4,B,0,Expert,Long,Default,20.0
54,4,None,0,,,,
54,5,A,0,Advanced,Extended,Default,130.0
54,5,B,1,Expert,Standard,Private,60.0
54,5,None,0,,,,
54,6,A,1,Expert,Extended,Private,20.0
54,6,B,0,Advanced,Long,Default,20.0
54,6,None,0,,,,
54,7,A,0,Advanced,Extended,Private,60.0
54,7,B,0,Expert,Standard,Default,130.0
54,7,None,1,,,,
54,8,A,0,Basic,Long,Default,130.0
54,8,B,1,Advanced,Extended,Private,20.0
54,8,None,0,,,,
54,9,A,0,Basic,Standard,Private,130.0
54,9,B,0,Advanced,Standard,Default,130.0
54,9,None,1,,,,
55,1,A,0,Advanced,Standard,Default,20.0
55,1,B,0,Advanced,Standard,Private,60.0
55,1,None,1,,,,
55,2,A,1,Expert,Standard,Default,20.0
55,2,B,0,Expert,Long,Private,130.0
55,2,None,0,,,,
55,3,A,1,Advanced,Long,Private,130.0
55,3,B,0,Basic,Long,Default,20.0
55,3,None,0,,,,
55,4,A,1,Advanced,Long,Private,60.0
55,4,B,0,Expert,Long,Default,20.0
55,4,None,0,,,,
55,5,A,0,Advanced,Extended,Default,130.0
55,5,B,0,Expert,Standard,Private,60.0
55,5,None,1,,,,
55,6,A,0,Expert,Extended,Private,20.0
55,6,B,1,Advanced,Long,Default,20.0
55,6,None,0,,,,
55,7,A,0,Advanced,Extended,Private,60.0
55,7,B,0,Expert,Standard,Default,130.0
55,7,None,1,,,,
55,8,A,0,Basic,Long,Default,130.0
55,8,B,0,Advanced,Extended,Private,20.0
55,8,None,1,,,,
55,9,A,0,Basic,Standard,Private,130.0
55,9,B,0,Advanced,Standard,Default,130.0
55,9,None,1,,,,
56,1,A,0,Advanced,Standard,Default,20.0
56,1,B,0,Advanced,Standard,Private,60.0
56,1,None,1,,,,
56,2,A,1,Expert,Standard,Default,20.0
56,2,B,0,Expert,Long,Private,130.0
56,2,None,0,,,,
56,3,A,0,Advanced,Long,Private,130.0
56,3,B,1,Basic,Long,Default,20.0
56,3,None,0,,,,
56,4,A,0,Advanced,Long,Private,60.0
56,4,B,1,Expert,Long,Default,20.0
56,4,None,0,,,,
56,5,A,0,Advanced,Extended,Default,130.0
56,5,B,0,Expert,Standard,Private,60.0
56,5,None,1,,,,
56,6,A,1,Expert,Extended,Private,20.0
56,6,B,0,Advanced,Long,Default,20.0
56,6,None,0,,,,
56,7,A,0,Advanced,Extended,Private,60.0
56,7,B,1,Expert,Standard,Default,130.0
56,7,None,0,,,,
56,8,A,0,Basic,Long,Default,130.0
56,8,B,1,Advanced,Extended,Private,20.0
56,8,None,0,,,,
56,9,A,0,Basic,Standard,Private,130.0
56,9,B,0,Advanced,Standard,Default,130.0
56,9,None,1,,,,
57,1,A,0,Advanced,Standard,Default,20.0
57,1,B,0,Advanced,Standard,Private,60.0
57,1,None,1,,,,
57,2,A,0,Expert,Standard,Default,20.0
57,2,B,0,Expert,Long,Private,130.0
57,2,None,1,,,,
57,3,A,0,Advanced,Long,Private,130.0
57,3,B,1,Basic,Long,Default,20.0
57,3,None,0,,,,
57,4,A,0,Advanced,Long,Private,60.0
57,4,B,1,Expert,Long,Default,20.0
57,4,None,0,,,,
57,5,A,0,Advanced,Extended,Default,130.0
57,5,B,0,Expert,Standard,Private,60.0
57,5,None,1,,,,
57,6,A,1,Expert,Extended,Private,20.0
57,6,B,0,Advanced,Long,Default,20.0
57,6,None,0,,,,
57,7,A,0,Advanced,Extended,Private,60.0
57,7,B,0,Expert,Standard,Default,130.0
57,7,None,1,,,,
57,8,A,0,Basic,Long,Default,130.0
57,8,B,1,Advanced,Extended,Private,20.0
57,8,None,0,,,,
57,9,A,0,Basic,Standard,Private,130.0
57,9,B,0,Advanced,Standard,Default,130.0
57,9,None,1,,,,
58,1,A,0,Advanced,Standard,Default,20.0
58,1,B,1,Advanced,Standard,Private,60.0
58,1,None,0,,,,
58,2,A,0,Expert,Standard,Default,20.0
58,2,B,1,Expert,Long,Private,130.0
58,2,None,0,,,,
58,3,A,0,Advanced,Long,Private,130.0
58,3,B,0,Basic,Long,Default,20.0
58,3,None,1,,,,
58,4,A,0,Advanced,Long,Private,60.0
58,4,B,1,Expert,Long,Default,20.0
58,4,None,0,,,,
58,5,A,1,Advanced,Extended,Default,130.0
58,5,B,0,Expert,Standard,Private,60.0
58,5,None,0,,,,
58,6,A,0,Expert,Extended,Private,20.0
58,6,B,1,Advanced,Long,Default,20.0
58,6,None,0,,,,
58,7,A,0,Advanced,Extended,Private,60.0
58,7,B,0,Expert,Standard,Default,130.0
58,7,None,1,,,,
58,8,A,0,Basic,Long,Default,130.0
58,8,B,1,Advanced,Extended,Private,20.0
58,8,None,0,,,,
58,9,A,0,Basic,Standard,Private,130.0
58,9,B,0,Advanced,Standard,Default,130.0
58,9,None,1,,,,
59,1,A,0,Advanced,Standard,Default,20.0
59,1,B,1,Advanced,Standard,Private,60.0
59,1,None,0,,,,
59,2,A,0,Expert,Standard,Default,20.0
59,2,B,0,Expert,Long,Private,130.0
59,2,None,1,,,,
59,3,A,0,Advanced,Long,Private,130.0
59,3,B,1,Basic,Long,Default,20.0
59,3,None,0,,,,
59,4,A,0,Advanced,Long,Private,60.0
59,4,B,0,Expert,Long,Default,20.0
59,4,None,1,,,,
59,5,A,0,Advanced,Extended,Default,130.0
59,5,B,1,Expert,Standard,Private,60.0
59,5,None,0,,,,
59,6,A,0,Expert,Extended,Private,20.0
59,6,B,0,Advanced,Long,Default,20.0
59,6,None,1,,,,
59,7,A,1,Advanced,Extended,Private,60.0
59,7,B,0,Expert,Standard,Default,130.0
59,7,None,0,,,,
59,8,A,0,Basic,Long,Default,130.0
59,8,B,1,Advanced,Extended,Private,20.0
59,8,None,0,,,,
59,9,A,0,Basic,Standard,Private,130.0
59,9,B,0,Advanced,Standard,Default,130.0
59,9,None,1,,,,
60,1,A,0,Advanced,Standard,Default,20.0
60,1,B,0,Advanced,Standard,Private,60.0
60,1,None,1,,,,
60,2,A,0,Expert,Standard,Default,20.0
60,2,B,1,Expert,Long,Private,130.0
60,2,None,0,,,,
60,3,A,0,Advanced,Long,Private,130.0
60,3,B,0,Basic,Long,Default,20.0
60,3,None,1,,,,
60,4,A,1,Advanced,Long,Private,60.0
60,4,B,0,Expert,Long,Default,20.0
60,4,None,0,,,,
60,5,A,0,Advanced,Extended,Default,130.0
60,5,B,1,Expert,Standard,Private,60.0
60,5,None,0,,,,
60,6,A,1,Expert,Extended,Private,20.0
60,6,B,0,Advanced,Long,Default,20.0
60,6,None,0,,,,
60,7,A,0,Advanced,Extended,Private,60.0
60,7,B,0,Expert,Standard,Default,130.0
60,7,None,1,,,,
60,8,A,0,Basic,Long,Default,130.0
60,8,B,1,Advanced,Extended,Private,20.0
60,8,None,0,,,,
60,9,A,0,Basic,Standard,Private,130.0
60,9,B,0,Advanced,Standard,Default,130.0
60,9,None,1,,,,
61,1,A,1,Advanced,Standard,Default,20.0
61,1,B,0,Advanced,Standard,Private,60.0
61,1,None,0,,,,
61,2,A,1,Expert,Standard,Default,20.0
61,2,B,0,Expert,Long,Private,130.0
61,2,None,0,,,,
61,3,A,0,Advanced,Long,Private,130.0
61,3,B,1,Basic,Long,Default,20.0
61,3,None,0,,,,
61,4,A,0,Advanced,Long,Private,60.0
61,4,B,1,Expert,Long,Default,20.0
61,4,None,0,,,,
61,5,A,0,Advanced,Extended,Default,130.0
61,5,B,0,Expert,Standard,Private,60.0
61,5,None,1,,,,
61,6,A,1,Expert,Extended,Private,20.0
61,6,B,0,Advanced,Long,Default,20.0
61,6,None,0,,,,
61,7,A,0,Advanced,Extended,Private,60.0
61,7,B,0,Expert,Standard,Default,130.0
61,7,None,1,,,,
61,8,A,0,Basic,Long,Default,130.0
61,8,B,1,Advanced,Extended,Private,20.0
61,8,None,0,,,,
61,9,A,0,Basic,Standard,Private,130.0
61,9,B,1,Advanced,Standard,Default,130.0
61,9,None,0,,,,
62,1,A,1,Advanced,Standard,Default,20.0
62,1,B,0,Advanced,Standard,Private,60.0
62,1,None,0,,,,
62,2,A,0,Expert,Standard,Default,20.0
62,2,B,0,Expert,Long,Private,130.0
62,2,None,1,,,,
62,3,A,0,Advanced,Long,Private,130.0
62,3,B,1,Basic,Long,Default,20.0
62,3,None,0,,,,
62,4,A,0,Advanced,Long,Private,60.0
62,4,B,1,Expert,Long,Default,20.0
62,4,None,0,,,,
62,5,A,0,Advanced,Extended,Default,130.0
62,5,B,0,Expert,Standard,Private,60.0
62,5,None,1,,,,
62,6,A,1,Expert,Extended,Private,20.0
62,6,B,0,Advanced,Long,Default,20.0
62,6,None,0,,,,
62,7,A,0,Advanced,Extended,Private,60.0
62,7,B,0,Expert,Standard,Default,130.0
62,7,None,1,,,,
62,8,A,0,Basic,Long,Default,130.0
62,8,B,1,Advanced,Extended,Private,20.0
62,8,None,0,,,,
62,9,A,0,Basic,Standard,Private,130.0
62,9,B,0,Advanced,Standard,Default,130.0
62,9,None,1,,,,
63,1,A,1,Advanced,Standard,Default,20.0
63,1,B,0,Advanced,Standard,Private,60.0
63,1,None,0,,,,
63,2,A,1,Expert,Standard,Default,20.0
63,2,B,0,Expert,Long,Private,130.0
63,2,None,0,,,,
63,3,A,0,Advanced,Long,Private,130.0
63,3,B,0,Basic,Long,Default,20.0
63,3,None,1,,,,
63,4,A,0,Advanced,Long,Private,60.0
63,4,B,0,Expert,Long,Default,20.0
63,4,None,1,,,,
63,5,A,0,Advanced,Extended,Default,130.0
63,5,B,0,Expert,Standard,Private,60.0
63,5,None,1,,,,
63,6,A,0,Expert,Extended,Private,20.0
63,6,B,1,Advanced,Long,Default,20.0
63,6,None,0,,,,
63,7,A,0,Advanced,Extended,Private,60.0
63,7,B,0,Expert,Standard,Default,130.0
63,7,None,1,,,,
63,8,A,0,Basic,Long,Default,130.0
63,8,B,0,Advanced,Extended,Private,20.0
63,8,None,1,,,,
63,9,A,0,Basic,Standard,Private,130.0
63,9,B,0,Advanced,Standard,Default,130.0
63,9,None,1,,,,
64,1,A,1,Advanced,Standard,Default,20.0
64,1,B,0,Advanced,Standard,Private,60.0
64,1,None,0,,,,
64,2,A,0,Expert,Standard,Default,20.0
64,2,B,0,Expert,Long,Private,130.0
64,2,None,1,,,,
64,3,A,0,Advanced,Long,Private,130.0
64,3,B,1,Basic,Long,Default,20.0
64,3,None,0,,,,
64,4,A,0,Advanced,Long,Private,60.0
64,4,B,1,Expert,Long,Default,20.0
64,4,None,0,,,,
64,5,A,0,Advanced,Extended,Default,130.0
64,5,B,1,Expert,Standard,Private,60.0
64,5,None,0,,,,
64,6,A,1,Expert,Extended,Private,20.0
64,6,B,0,Advanced,Long,Default,20.0
64,6,None,0,,,,
64,7,A,1,Advanced,Extended,Private,60.0
64,7,B,0,Expert,Standard,Default,130.0
64,7,None,0,,,,
64,8,A,0,Basic,Long,Default,130.0
64,8,B,1,Advanced,Extended,Private,20.0
64,8,None,0,,,,
64,9,A,0,Basic,Standard,Private,130.0
64,9,B,0,Advanced,Standard,Default,130.0
64,9,None,1,,,,
65,1,A,0,Advanced,Standard,Default,20.0
65,1,B,0,Advanced,Standard,Private,60.0
65,1,None,1,,,,
65,2,A,0,Expert,Standard,Default,20.0
65,2,B,0,Expert,Long,Private,130.0
65,2,None,1,,,,
65,3,A,0,Advanced,Long,Private,130.0
65,3,B,0,Basic,Long,Default,20.0
65,3,None,1,,,,
65,4,A,0,Advanced,Long,Private,60.0
65,4,B,0,Expert,Long,Default,20.0
65,4,None,1,,,,
65,5,A,0,Advanced,Extended,Default,130.0
65,5,B,0,Expert,Standard,Private,60.0
65,5,None,1,,,,
65,6,A,0,Expert,Extended,Private,20.0
65,6,B,1,Advanced,Long,Default,20.0
65,6,None,0,,,,
65,7,A,0,Advanced,Extended,Private,60.0
65,7,B,0,Expert,Standard,Default,130.0
65,7,None,1,,,,
65,8,A,0,Basic,Long,Default,130.0
65,8,B,1,Advanced,Extended,Private,20.0
65,8,None,0,,,,
65,9,A,1,Basic,Standard,Private,130.0
65,9,B,0,Advanced,Standard,Default,130.0
65,9,None,0,,,,
66,1,A,0,Advanced,Standard,Default,20.0
66,1,B,0,Advanced,Standard,Private,60.0
66,1,None,1,,,,
66,2,A,1,Expert,Standard,Default,20.0
66,2,B,0,Expert,Long,Private,130.0
66,2,None,0,,,,
66,3,A,0,Advanced,Long,Private,130.0
66,3,B,0,Basic,Long,Default,20.0
66,3,None,1,,,,
66,4,A,0,Advanced,Long,Private,60.0
66,4,B,1,Expert,Long,Default,20.0
66,4,None,0,,,,
66,5,A,1,Advanced,Extended,Default,130.0
66,5,B,0,Expert,Standard,Private,60.0
66,5,None,0,,,,
66,6,A,0,Expert,Extended,Private,20.0
66,6,B,1,Advanced,Long,Default,20.0
66,6,None,0,,,,
66,7,A,1,Advanced,Extended,Private,60.0
66,7,B,0,Expert,Standard,Default,130.0
66,7,None,0,,,,
66,8,A,0,Basic,Long,Default,130.0
66,8,B,1,Advanced,Extended,Private,20.0
66,8,None,0,,,,
66,9,A,0,Basic,Standard,Private,130.0
66,9,B,0,Advanced,Standard,Default,130.0
66,9,None,1,,,,
67,1,A,1,Advanced,Standard,Default,20.0
67,1,B,0,Advanced,Standard,Private,60.0
67,1,None,0,,,,
67,2,A,1,Expert,Standard,Default,20.0
67,2,B,0,Expert,Long,Private,130.0
67,2,None,0,,,,
67,3,A,0,Advanced,Long,Private,130.0
67,3,B,0,Basic,Long,Default,20.0
67,3,None,1,,,,
67,4,A,1,Advanced,Long,Private,60.0
67,4,B,0,Expert,Long,Default,20.0
67,4,None,0,,,,
67,5,A,0,Advanced,Extended,Default,130.0
67,5,B,1,Expert,Standard,Private,60.0
67,5,None,0,,,,
67,6,A,0,Expert,Extended,Private,20.0
67,6,B,1,Advanced,Long,Default,20.0
67,6,None,0,,,,
67,7,A,0,Advanced,Extended,Private,60.0
67,7,B,0,Expert,Standard,Default,130.0
67,7,None,1,,,,
67,8,A,0,Basic,Long,Default,130.0
67,8,B,1,Advanced,Extended,Private,20.0
67,8,None,0,,,,
67,9,A,0,Basic,Standard,Private,130.0
67,9,B,1,Advanced,Standard,Default,130.0
67,9,None,0,,,,
68,1,A,1,Advanced,Standard,Default,20.0
68,1,B,0,Advanced,Standard,Private,60.0
68,1,None,0,,,,
68,2,A,1,Expert,Standard,Default,20.0
68,2,B,0,Expert,Long,Private,130.0
68,2,None,0,,,,
68,3,A,0,Advanced,Long,Private,130.0
68,3,B,1,Basic,Long,Default,20.0
68,3,None,0,,,,
68,4,A,1,Advanced,Long,Private,60.0
68,4,B,0,Expert,Long,Default,20.0
68,4,None,0,,,,
68,5,A,0,Advanced,Extended,Default,130.0
68,5,B,1,Expert,Standard,Private,60.0
68,5,None,0,,,,
68,6,A,1,Expert,Extended,Private,20.0
68,6,B,0,Advanced,Long,Default,20.0
68,6,None,0,,,,
68,7,A,0,Advanced,Extended,Private,60.0
68,7,B,1,Expert,Standard,Default,130.0
68,7,None,0,,,,
68,8,A,0,Basic,Long,Default,130.0
68,8,B,1,Advanced,Extended,Private,20.0
68,8,None,0,,,,
68,9,A,0,Basic,Standard,Private,130.0
68,9,B,0,Advanced,Standard,Default,130.0
68,9,None,1,,,,
69,1,A,1,Advanced,Standard,Default,20.0
69,1,B,0,Advanced,Standard,Private,60.0
69,1,None,0,,,,
69,2,A,1,Expert,Standard,Default,20.0
69,2,B,0,Expert,Long,Private,130.0
69,2,None,0,,,,
69,3,A,0,Advanced,Long,Private,130.0
69,3,B,1,Basic,Long,Default,20.0
69,3,None,0,,,,
69,4,A,1,Advanced,Long,Private,60.0
69,4,B,0,Expert,Long,Default,20.0
69,4,None,0,,,,
69,5,A,0,Advanced,Extended,Default,130.0
69,5,B,1,Expert,Standard,Private,60.0
69,5,None,0,,,,
69,6,A,0,Expert,Extended,Private,20.0
69,6,B,0,Advanced,Long,Default,20.0
69,6,None,1,,,,
69,7,A,0,Advanced,Extended,Private,60.0
69,7,B,0,Expert,Standard,Default,130.0
69,7,None,1,,,,
69,8,A,0,Basic,Long,Default,130.0
69,8,B,1,Advanced,Extended,Private,20.0
69,8,None,0,,,,
69,9,A,1,Basic,Standard,Private,130.0
69,9,B,0,Advanced,Standard,Default,130.0
69,9,None,0,,,,
70,1,A,1,Advanced,Standard,Default,20.0
70,1,B,0,Advanced,Standard,Private,60.0
70,1,None,0,,,,
70,2,A,1,Expert,Standard,Default,20.0
70,2,B,0,Expert,Long,Private,130.0
70,2,None,0,,,,
70,3,A,0,Advanced,Long,Private,130.0
70,3,B,1,Basic,Long,Default,20.0
70,3,None,0,,,,
70,4,A,0,Advanced,Long,Private,60.0
70,4,B,1,Expert,Long,Default,20.0
70,4,None,0,,,,
70,5,A,0,Advanced,Extended,Default,130.0
70,5,B,1,Expert,Standard,Private,60.0
70,5,None,0,,,,
70,6,A,1,Expert,Extended,Private,20.0
70,6,B,0,Advanced,Long,Default,20.0
70,6,None,0,,,,
70,7,A,0,Advanced,Extended,Private,60.0
70,7,B,0,Expert,Standard,Default,130.0
70,7,None,1,,,,
70,8,A,0,Basic,Long,Default,130.0
70,8,B,1,Advanced,Extended,Private,20.0
70,8,None,0,,,,
70,9,A,0,Basic,Standard,Private,130.0
70,9,B,0,Advanced,Standard,Default,130.0
70,9,None,1,,,,
71,1,A,0,Advanced,Standard,Default,20.0
71,1,B,0,Advanced,Standard,Private,60.0
71,1,None,1,,,,
71,2,A,1,Expert,Standard,Default,20.0
71,2,B,0,Expert,Long,Private,130.0
71,2,None,0,,,,
71,3,A,0,Advanced,Long,Private,130.0
71,3,B,1,Basic,Long,Default,20.0
71,3,None,0,,,,
71,4,A,0,Advanced,Long,Private,60.0
71,4,B,1,Expert,Long,Default,20.0
71,4,None,0,,,,
71,5,A,0,Advanced,Extended,Default,130.0
71,5,B,0,Expert,Standard,Private,60.0
71,5,None,1,,,,
71,6,A,0,Expert,Extended,Private,20.0
71,6,B,0,Advanced,Long,Default,20.0
71,6,None,1,,,,
71,7,A,0,Advanced,Extended,Private,60.0
71,7,B,0,Expert,Standard,Default,130.0
71,7,None,1,,,,
71,8,A,0,Basic,Long,Default,130.0
71,8,B,1,Advanced,Extended,Private,20.0
71,8,None,0,,,,
71,9,A,0,Basic,Standard,Private,130.0
71,9,B,0,Advanced,Standard,Default,130.0
71,9,None,1,,,,
72,1,A,0,Advanced,Standard,Default,20.0
72,1,B,0,Advanced,Standard,Private,60.0
72,1,None,1,,,,
72,2,A,1,Expert,Standard,Default,20.0
72,2,B,0,Expert,Long,Private,130.0
72,2,None,0,,,,
72,3,A,0,Advanced,Long,Private,130.0
72,3,B,1,Basic,Long,Default,20.0
72,3,None,0,,,,
72,4,A,0,Advanced,Long,Private,60.0
72,4,B,1,Expert,Long,Default,20.0
72,4,None,0,,,,
72,5,A,0,Advanced,Extended,Default,130.0
72,5,B,1,Expert,Standard,Private,60.0
72,5,None,0,,,,
72,6,A,1,Expert,Extended,Private,20.0
72,6,B,0,Advanced,Long,Default,20.0
72,6,None,0,,,,
72,7,A,1,Advanced,Extended,Private,60.0
72,7,B,0,Expert,Standard,Default,130.0
72,7,None,0,,,,
72,8,A,0,Basic,Long,Default,130.0
72,8,B,0,Advanced,Extended,Private,20.0
72,8,None,1,,,,
72,9,A,0,Basic,Standard,Private,130.0
72,9,B,0,Advanced,Standard,Default,130.0
72,9,None,1,,,,
73,1,A,0,Advanced,Standard,Default,20.0
73,1,B,0,Advanced,Standard,Private,60.0
73,1,None,1,,,,
73,2,A,1,Expert,Standard,Default,20.0
73,2,B,0,Expert,Long,Private,130.0
73,2,None,0,,,,
73,3,A,0,Advanced,Long,Private,130.0
73,3,B,1,Basic,Long,Default,20.0
73,3,None,0,,,,
73,4,A,1,Advanced,Long,Private,60.0
73,4,B,0,Expert,Long,Default,20.0
73,4,None,0,,,,
73,5,A,0,Advanced,Extended,Default,130.0
73,5,B,0,Expert,Standard,Private,60.0
73,5,None,1,,,,
73,6,A,0,Expert,Extended,Private,20.0
73,6,B,1,Advanced,Long,Default,20.0
73,6,None,0,,,,
73,7,A,0,Advanced,Extended,Private,60.0
73,7,B,0,Expert,Standard,Default,130.0
73,7,None,1,,,,
73,8,A,0,Basic,Long,Default,130.0
73,8,B,0,Advanced,Extended,Private,20.0
73,8,None,1,,,,
73,9,A,0,Basic,Standard,Private,130.0
73,9,B,0,Advanced,Standard,Default,130.0
73,9,None,1,,,,
74,1,A,0,Advanced,Standard,Default,20.0
74,1,B,0,Advanced,Standard,Private,60.0
74,1,None,1,,,,
74,2,A,1,Expert,Standard,Default,20.0
74,2,B,0,Expert,Long,Private,130.0
74,2,None,0,,,,
74,3,A,0,Advanced,Long,Private,130.0
74,3,B,1,Basic,Long,Default,20.0
74,3,None,0,,,,
74,4,A,1,Advanced,Long,Private,60.0
74,4,B,0,Expert,Long,Default,20.0
74,4,None,0,,,,
74,5,A,0,Advanced,Extended,Default,130.0
74,5,B,1,Expert,Standard,Private,60.0
74,5,None,0,,,,
74,6,A,1,Expert,Extended,Private,20.0
74,6,B,0,Advanced,Long,Default,20.0
74,6,None,0,,,,
74,7,A,1,Advanced,Extended,Private,60.0
74,7,B,0,Expert,Standard,Default,130.0
74,7,None,0,,,,
74,8,A,0,Basic,Long,Default,130.0
74,8,B,1,Advanced,Extended,Private,20.0
74,8,None,0,,,,
74,9,A,0,Basic,Standard,Private,130.0
74,9,B,0,Advanced,Standard,Default,130.0
74,9,None,1,,,,
75,1,A,0,Advanced,Standard,Default,20.0
75,1,B,1,Advanced,Standard,Private,60.0
75,1,None,0,,,,
75,2,A,1,Expert,Standard,Default,20.0
75,2,B,0,Expert,Long,Private,130.0
75,2,None,0,,,,
75,3,A,0,Advanced,Long,Private,130.0
75,3,B,1,Basic,Long,Default,20.0
75,3,None,0,,,,
75,4,A,0,Advanced,Long,Private,60.0
75,4,B,1,Expert,Long,Default,20.0
75,4,None,0,,,,
75,5,A,0,Advanced,Extended,Default,130.0
75,5,B,0,Expert,Standard,Private,60.0
75,5,None,1,,,,
75,6,A,0,Expert,Extended,Private,20.0
75,6,B,0,Advanced,Long,Default,20.0
75,6,None,1,,,,
75,7,A,1,Advanced,Extended,Private,60.0
75,7,B,0,Expert,Standard,Default,130.0
75,7,None,0,,,,
75,8,A,0,Basic,Long,Default,130.0
75,8,B,0,Advanced,Extended,Private,20.0
75,8,None,1,,,,
75,9,A,0,Basic,Standard,Private,130.0
75,9,B,0,Advanced,Standard,Default,130.0
75,9,None,1,,,,
76,1,A,1,Advanced,Standard,Default,20.0
76,1,B,0,Advanced,Standard,Private,60.0
76,1,None,0,,,,
76,2,A,1,Expert,Standard,Default,20.0
76,2,B,0,Expert,Long,Private,130.0
76,2,None,0,,,,
76,3,A,0,Advanced,Long,Private,130.0
76,3,B,0,Basic,Long,Default,20.0
76,3,None,1,,,,
76,4,A,0,Advanced,Long,Private,60.0
76,4,B,1,Expert,Long,Default,20.0
76,4,None,0,,,,
76,5,A,0,Advanced,Extended,Default,130.0
76,5,B,0,Expert,Standard,Private,60.0
76,5,None,1,,,,
76,6,A,1,Expert,Extended,Private,20.0
76,6,B,0,Advanced,Long,Default,20.0
76,6,None,0,,,,
76,7,A,0,Advanced,Extended,Private,60.0
76,7,B,0,Expert,Standard,Default,130.0
76,7,None,1,,,,
76,8,A,0,Basic,Long,Default,130.0
76,8,B,1,Advanced,Extended,Private,20.0
76,8,None,0,,,,
76,9,A,0,Basic,Standard,Private,130.0
76,9,B,0,Advanced,Standard,Default,130.0
76,9,None,1,,,,
77,1,A,0,Advanced,Standard,Default,20.0
77,1,B,0,Advanced,Standard,Private,60.0
77,1,None,1,,,,
77,2,A,1,Expert,Standard,Default,20.0
77,2,B,0,Expert,Long,Private,130.0
77,2,None,0,,,,
77,3,A,0,Advanced,Long,Private,130.0
77,3,B,1,Basic,Long,Default,20.0
77,3,None,0,,,,
77,4,A,1,Advanced,Long,Private,60.0
77,4,B,0,Expert,Long,Default,20.0
77,4,None,0,,,,
77,5,A,0,Advanced,Extended,Default,130.0
77,5,B,1,Expert,Standard,Private,60.0
77,5,None,0,,,,
77,6,A,0,Expert,Extended,Private,20.0
77,6,B,1,Advanced,Long,Default,20.0
77,6,None,0,,,,
77,7,A,1,Advanced,Extended,Private,60.0
77,7,B,0,Expert,Standard,Default,130.0
77,7,None,0,,,,
77,8,A,0,Basic,Long,Default,130.0
77,8,B,0,Advanced,Extended,Private,20.0
77,8,None,1,,,,
77,9,A,0,Basic,Standard,Private,130.0
77,9,B,0,Advanced,Standard,Default,130.0
77,9,None,1,,,,
78,1,A,0,Advanced,Standard,Default,20.0
78,1,B,0,Advanced,Standard,Private,60.0
78,1,None,1,,,,
78,2,A,1,Expert,Standard,Default,20.0
78,2,B,0,Expert,Long,Private,130.0
78,2,None,0,,,,
78,3,A,0,Advanced,Long,Private,130.0
78,3,B,1,Basic,Long,Default,20.0
78,3,None,0,,,,
78,4,A,1,Advanced,Long,Private,60.0
78,4,B,0,Expert,Long,Default,20.0
78,4,None,0,,,,
78,5,A,0,Advanced,Extended,Default,130.0
78,5,B,1,Expert,Standard,Private,60.0
78,5,None,0,,,,
78,6,A,1,Expert,Extended,Private,20.0
78,6,B,0,Advanced,Long,Default,20.0
78,6,None,0,,,,
78,7,A,1,Advanced,Extended,Private,60.0
78,7,B,0,Expert,Standard,Default,130.0
78,7,None,0,,,,
78,8,A,0,Basic,Long,Default,130.0
78,8,B,0,Advanced,Extended,Private,20.0
78,8,None,1,,,,
78,9,A,0,Basic,Standard,Private,130.0
78,9,B,0,Advanced,Standard,Default,130.0
78,9,None,1,,,,
79,1,A,0,Advanced,Standard,Default,20.0
79,1,B,1,Advanced,Standard,Private,60.0
79,1,None,0,,,,
79,2,A,1,Expert,Standard,Default,20.0
79,2,B,0,Expert,Long,Private,130.0
79,2,None,0,,,,
79,3,A,0,Advanced,Long,Private,130.0
79,3,B,0,Basic,Long,Default,20.0
79,3,None,1,,,,
79,4,A,0,Advanced,Long,Private,60.0
79,4,B,1,Expert,Long,Default,20.0
79,4,None,0,,,,
79,5,A,0,Advanced,Extended,Default,130.0
79,5,B,0,Expert,Standard,Private,60.0
79,5,None,1,,,,
79,6,A,0,Expert,Extended,Private,20.0
79,6,B,0,Advanced,Long,Default,20.0
79,6,None,1,,,,
79,7,A,0,Advanced,Extended,Private,60.0
79,7,B,0,Expert,Standard,Default,130.0
79,7,None,1,,,,
79,8,A,0,Basic,Long,Default,130.0
79,8,B,1,Advanced,Extended,Private,20.0
79,8,None,0,,,,
79,9,A,0,Basic,Standard,Private,130.0
79,9,B,0,Advanced,Standard,Default,130.0
79,9,None,1,,,,
80,1,A,0,Advanced,Standard,Default,20.0
80,1,B,0,Advanced,Standard,Private,60.0
80,1,None,1,,,,
80,2,A,0,Expert,Standard,Default,20.0
80,2,B,0,Expert,Long,Private,130.0
80,2,None,1,,,,
80,3,A,0,Advanced,Long,Private,130.0
80,3,B,0,Basic,Long,Default,20.0
80,3,None,1,,,,
80,4,A,1,Advanced,Long,Private,60.0
80,4,B,0,Expert,Long,Default,20.0
80,4,None,0,,,,
80,5,A,0,Advanced,Extended,Default,130.0
80,5,B,1,Expert,Standard,Private,60.0
80,5,None,0,,,,
80,6,A,0,Expert,Extended,Private,20.0
80,6,B,0,Advanced,Long,Default,20.0
80,6,None,1,,,,
80,7,A,1,Advanced,Extended,Private,60.0
80,7,B,0,Expert,Standard,Default,130.0
80,7,None,0,,,,
80,8,A,0,Basic,Long,Default,130.0
